자치구별,각세별,성별,항목,단위,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,2024 년
영등포구,71세,남자,주민등록인구(내국인 각세별/구별),,1640,1542,1535,1450,1266,1781,1497
영등포구,71세,여자,주민등록인구(내국인 각세별/구별),,1780,1702,1749,1778,1453,1960,1706
영등포구,72세,합계,주민등록인구(내국인 각세별/구별),,2731,3304,3185,3143,3115,2661,3649
영등포구,72세,남자,주민등록인구(내국인 각세별/구별),,1290,1573,1509,1477,1383,1244,1731
영등포구,72세,여자,주민등록인구(내국인 각세별/구별),,1441,1731,1676,1666,1732,1417,1918
영등포구,73세,합계,주민등록인구(내국인 각세별/구별),,2419,2667,3267,3041,3058,3035,2593
영등포구,73세,남자,주민등록인구(내국인 각세별/구별),,1186,1250,1555,1428,1426,1337,1211
영등포구,73세,여자,주민등록인구(내국인 각세별/구별),,1233,1417,1712,1613,1632,1698,1382
영등포구,74세,합계,주민등록인구(내국인 각세별/구별),,2433,2343,2626,3134,2949,2971,2958
영등포구,74세,남자,주민등록인구(내국인 각세별/구별),,1118,1140,1219,1483,1361,1386,1292
영등포구,74세,여자,주민등록인구(내국인 각세별/구별),,1315,1203,1407,1651,1588,1585,1666
영등포구,75세,합계,주민등록인구(내국인 각세별/구별),,2396,2364,2279,2501,3021,2883,2905
영등포구,75세,남자,주민등록인구(내국인 각세별/구별),,1069,1077,1094,1146,1408,1325,1348
영등포구,75세,여자,주민등록인구(내국인 각세별/구별),,1327,1287,1185,1355,1613,1558,1557
영등포구,76세,합계,주민등록인구(내국인 각세별/구별),,2890,2309,2302,2161,2416,2941,2805
영등포구,76세,남자,주민등록인구(내국인 각세별/구별),,1315,1023,1032,1025,1093,1340,1282
영등포구,76세,여자,주민등록인구(내국인 각세별/구별),,1575,1286,1270,1136,1323,1601,1523
영등포구,77세,합계,주민등록인구(내국인 각세별/구별),,2232,2780,2267,2174,2098,2350,2856
영등포구,77세,남자,주민등록인구(내국인 각세별/구별),,1013,1256,989,965,993,1041,1292
영등포구,77세,여자,주민등록인구(내국인 각세별/구별),,1219,1524,1278,1209,1105,1309,1564
영등포구,78세,합계,주민등록인구(내국인 각세별/구별),,1879,2161,2689,2158,2106,2019,2276
영등포구,78세,남자,주민등록인구(내국인 각세별/구별),,837,966,1197,934,929,942,1018
영등포구,78세,여자,주민등록인구(내국인 각세별/구별),,1042,1195,1492,1224,1177,1077,1258
영등포구,79세,합계,주민등록인구(내국인 각세별/구별),,1968,1802,2120,2513,2064,2032,1966
영등포구,79세,남자,주민등록인구(내국인 각세별/구별),,880,798,933,1107,885,878,909
영등포구,79세,여자,주민등록인구(내국인 각세별/구별),,1088,1004,1187,1406,1179,1154,1057
영등포구,80세,합계,주민등록인구(내국인 각세별/구별),,1608,1876,1752,1974,2419,1978,1957
영등포구,80세,남자,주민등록인구(내국인 각세별/구별),,707,819,767,876,1055,838,840
영등포구,80세,여자,주민등록인구(내국인 각세별/구별),,901,1057,985,1098,1364,1140,1117
영등포구,81세,합계,주민등록인구(내국인 각세별/구별),,1521,1518,1818,1630,1878,2316,1873
영등포구,81세,남자,주민등록인구(내국인 각세별/구별),,627,665,773,709,825,1002,781
영등포구,81세,여자,주민등록인구(내국인 각세별/구별),,894,853,1045,921,1053,1314,1092
영등포구,82세,합계,주민등록인구(내국인 각세별/구별),,1393,1439,1447,1673,1538,1769,2206
영등포구,82세,남자,주민등록인구(내국인 각세별/구별),,595,590,630,703,660,761,947
영등포구,82세,여자,주민등록인구(내국인 각세별/구별),,798,849,817,970,878,1008,1259
영등포구,83세,합계,주민등록인구(내국인 각세별/구별),,1233,1313,1364,1356,1566,1457,1675
영등포구,83세,남자,주민등록인구(내국인 각세별/구별),,543,547,556,578,644,616,706
영등포구,83세,여자,주민등록인구(내국인 각세별/구별),,690,766,808,778,922,841,969
영등포구,84세,합계,주민등록인구(내국인 각세별/구별),,1006,1158,1247,1270,1271,1490,1369
영등포구,84세,남자,주민등록인구(내국인 각세별/구별),,364,510,515,507,536,611,573
영등포구,84세,여자,주민등록인구(내국인 각세별/구별),,642,648,732,763,735,879,796
영등포구,85세,합계,주민등록인구(내국인 각세별/구별),,806,938,1100,1136,1174,1187,1396
영등포구,85세,남자,주민등록인구(내국인 각세별/구별),,297,335,462,448,455,492,553
영등포구,85세,여자,주민등록인구(내국인 각세별/구별),,509,603,638,688,719,695,843
영등포구,86세,합계,주민등록인구(내국인 각세별/구별),,721,747,884,983,1002,1068,1110
영등포구,86세,남자,주민등록인구(내국인 각세별/구별),,250,273,313,403,382,398,449
영등포구,86세,여자,주민등록인구(내국인 각세별/구별),,471,474,571,580,620,670,661
영등포구,87세,합계,주민등록인구(내국인 각세별/구별),,532,650,695,781,877,890,965
영등포구,87세,남자,주민등록인구(내국인 각세별/구별),,170,215,243,268,356,342,357
영등포구,87세,여자,주민등록인구(내국인 각세별/구별),,362,435,452,513,521,548,608
영등포구,88세,합계,주민등록인구(내국인 각세별/구별),,452,468,598,621,676,786,816
영등포구,88세,남자,주민등록인구(내국인 각세별/구별),,147,144,190,213,227,311,312
영등포구,88세,여자,주민등록인구(내국인 각세별/구별),,305,324,408,408,449,475,504
영등포구,89세,합계,주민등록인구(내국인 각세별/구별),,387,403,434,526,559,587,701
영등포구,89세,남자,주민등록인구(내국인 각세별/구별),,114,128,133,171,186,197,275
영등포구,89세,여자,주민등록인구(내국인 각세별/구별),,273,275,301,355,373,390,426
영등포구,90세,합계,주민등록인구(내국인 각세별/구별),,326,335,355,368,435,496,500
영등포구,90세,남자,주민등록인구(내국인 각세별/구별),,98,97,110,113,137,157,161
영등포구,90세,여자,주민등록인구(내국인 각세별/구별),,228,238,245,255,298,339,339
영등포구,91세,합계,주민등록인구(내국인 각세별/구별),,265,285,301,311,307,365,421
영등포구,91세,남자,주민등록인구(내국인 각세별/구별),,72,87,86,93,96,116,127
영등포구,91세,여자,주민등록인구(내국인 각세별/구별),,193,198,215,218,211,249,294
영등포구,92세,합계,주민등록인구(내국인 각세별/구별),,179,235,252,235,251,256,307
영등포구,92세,남자,주민등록인구(내국인 각세별/구별),,41,62,68,63,72,77,97
영등포구,92세,여자,주민등록인구(내국인 각세별/구별),,138,173,184,172,179,179,210
영등포구,93세,합계,주민등록인구(내국인 각세별/구별),,155,151,200,175,188,202,225
영등포구,93세,남자,주민등록인구(내국인 각세별/구별),,39,31,53,46,51,64,64
영등포구,93세,여자,주민등록인구(내국인 각세별/구별),,116,120,147,129,137,138,161
영등포구,94세,합계,주민등록인구(내국인 각세별/구별),,118,130,128,146,145,149,156
영등포구,94세,남자,주민등록인구(내국인 각세별/구별),,33,34,31,39,42,40,49
영등포구,94세,여자,주민등록인구(내국인 각세별/구별),,85,96,97,107,103,109,107
영등포구,95세,합계,주민등록인구(내국인 각세별/구별),,95,97,108,80,107,118,109
영등포구,95세,남자,주민등록인구(내국인 각세별/구별),,25,24,30,17,26,35,31
영등포구,95세,여자,주민등록인구(내국인 각세별/구별),,70,73,78,63,81,83,78
영등포구,96세,합계,주민등록인구(내국인 각세별/구별),,78,84,78,69,52,85,90
영등포구,96세,남자,주민등록인구(내국인 각세별/구별),,24,24,17,15,11,21,26
영등포구,96세,여자,주민등록인구(내국인 각세별/구별),,54,60,61,54,41,64,64
영등포구,97세,합계,주민등록인구(내국인 각세별/구별),,63,71,76,54,43,41,65
영등포구,97세,남자,주민등록인구(내국인 각세별/구별),,20,19,21,13,10,7,16
영등포구,97세,여자,주민등록인구(내국인 각세별/구별),,43,52,55,41,33,34,49
영등포구,98세,합계,주민등록인구(내국인 각세별/구별),,44,49,56,54,35,31,30
영등포구,98세,남자,주민등록인구(내국인 각세별/구별),,17,18,14,14,7,7,5
영등포구,98세,여자,주민등록인구(내국인 각세별/구별),,27,31,42,40,28,24,25
영등포구,99세,합계,주민등록인구(내국인 각세별/구별),,31,31,44,30,36,23,23
영등포구,99세,남자,주민등록인구(내국인 각세별/구별),,11,13,18,8,9,3,6
영등포구,99세,여자,주민등록인구(내국인 각세별/구별),,20,18,26,22,27,20,17
영등포구,100세 이상+,합계,주민등록인구(내국인 각세별/구별),,249,269,287,53,40,59,60
영등포구,100세 이상+,남자,주민등록인구(내국인 각세별/구별),,59,66,75,13,10,16,10
영등포구,100세 이상+,여자,주민등록인구(내국인 각세별/구별),,190,203,212,40,30,43,50
동작구,합계,합계,주민등록인구(내국인 각세별/구별),,396203,395963,391220,385483,380596,378769,375799
동작구,합계,남자,주민등록인구(내국인 각세별/구별),,192533,191976,189152,186426,184030,183153,181576
동작구,합계,여자,주민등록인구(내국인 각세별/구별),,203670,203987,202068,199057,196566,195616,194223
동작구,0세,합계,주민등록인구(내국인 각세별/구별),,2278,2077,1890,1721,1618,1604,1670
동작구,0세,남자,주민등록인구(내국인 각세별/구별),,1176,1107,995,880,809,848,859
동작구,0세,여자,주민등록인구(내국인 각세별/구별),,1102,970,895,841,809,756,811
동작구,1세,합계,주민등록인구(내국인 각세별/구별),,2542,2298,1980,1860,1712,1609,1589
동작구,1세,남자,주민등록인구(내국인 각세별/구별),,1223,1173,1056,982,886,795,843
동작구,1세,여자,주민등록인구(내국인 각세별/구별),,1319,1125,924,878,826,814,746
동작구,2세,합계,주민등록인구(내국인 각세별/구별),,2730,2473,2178,1911,1792,1671,1557
동작구,2세,남자,주민등록인구(내국인 각세별/구별),,1406,1182,1136,1002,929,850,796
동작구,2세,여자,주민등록인구(내국인 각세별/구별),,1324,1291,1042,909,863,821,761
동작구,3세,합계,주민등록인구(내국인 각세별/구별),,3052,2655,2331,2113,1886,1724,1621
동작구,3세,남자,주민등록인구(내국인 각세별/구별),,1545,1350,1107,1092,999,887,834
동작구,3세,여자,주민등록인구(내국인 각세별/구별),,1507,1305,1224,1021,887,837,787
동작구,4세,합계,주민등록인구(내국인 각세별/구별),,2897,2970,2563,2263,2013,1855,1646
동작구,4세,남자,주민등록인구(내국인 각세별/구별),,1511,1501,1299,1095,1041,985,846
동작구,4세,여자,주민등록인구(내국인 각세별/구별),,1386,1469,1264,1168,972,870,800
동작구,5세,합계,주민등록인구(내국인 각세별/구별),,2827,2800,2834,2506,2185,1978,1833
동작구,5세,남자,주민등록인구(내국인 각세별/구별),,1414,1474,1436,1266,1075,1008,969
동작구,5세,여자,주민등록인구(내국인 각세별/구별),,1413,1326,1398,1240,1110,970,864
동작구,6세,합계,주민등록인구(내국인 각세별/구별),,3053,2719,2696,2754,2434,2122,1873
동작구,6세,남자,주민등록인구(내국인 각세별/구별),,1557,1353,1399,1408,1212,1034,963
동작구,6세,여자,주민등록인구(내국인 각세별/구별),,1496,1366,1297,1346,1222,1088,910
동작구,7세,합계,주민등록인구(내국인 각세별/구별),,2859,2959,2601,2633,2696,2340,2025
동작구,7세,남자,주민등록인구(내국인 각세별/구별),,1462,1508,1295,1365,1383,1175,959
동작구,7세,여자,주민등록인구(내국인 각세별/구별),,1397,1451,1306,1268,1313,1165,1066
동작구,8세,합계,주민등록인구(내국인 각세별/구별),,2940,2797,2827,2506,2577,2666,2258
동작구,8세,남자,주민등록인구(내국인 각세별/구별),,1532,1418,1454,1258,1335,1369,1120
동작구,8세,여자,주민등록인구(내국인 각세별/구별),,1408,1379,1373,1248,1242,1297,1138
동작구,9세,합계,주민등록인구(내국인 각세별/구별),,2705,2848,2664,2725,2439,2502,2553
동작구,9세,남자,주민등록인구(내국인 각세별/구별),,1354,1476,1351,1406,1229,1286,1318
동작구,9세,여자,주민등록인구(내국인 각세별/구별),,1351,1372,1313,1319,1210,1216,1235
동작구,10세,합계,주민등록인구(내국인 각세별/구별),,2745,2648,2750,2584,2675,2388,2422
동작구,10세,남자,주민등록인구(내국인 각세별/구별),,1434,1329,1429,1301,1385,1206,1257
동작구,10세,여자,주민등록인구(내국인 각세별/구별),,1311,1319,1321,1283,1290,1182,1165
동작구,11세,합계,주민등록인구(내국인 각세별/구별),,2849,2703,2545,2679,2530,2636,2313
동작구,11세,남자,주민등록인구(내국인 각세별/구별),,1522,1415,1276,1398,1281,1366,1157
동작구,11세,여자,주민등록인구(내국인 각세별/구별),,1327,1288,1269,1281,1249,1270,1156
동작구,12세,합계,주민등록인구(내국인 각세별/구별),,2649,2765,2565,2454,2613,2434,2464
동작구,12세,남자,주민등록인구(내국인 각세별/구별),,1368,1489,1343,1253,1373,1242,1296
동작구,12세,여자,주민등록인구(내국인 각세별/구별),,1281,1276,1222,1201,1240,1192,1168
동작구,13세,합계,주민등록인구(내국인 각세별/구별),,2548,2611,2701,2516,2410,2605,2385
동작구,13세,남자,주민등록인구(내국인 각세별/구별),,1287,1324,1435,1304,1219,1358,1222
동작구,13세,여자,주민등록인구(내국인 각세별/구별),,1261,1287,1266,1212,1191,1247,1163
동작구,14세,합계,주민등록인구(내국인 각세별/구별),,2781,2539,2550,2715,2456,2409,2581
동작구,14세,남자,주민등록인구(내국인 각세별/구별),,1453,1271,1294,1459,1266,1209,1343
동작구,14세,여자,주민등록인구(내국인 각세별/구별),,1328,1268,1256,1256,1190,1200,1238
동작구,15세,합계,주민등록인구(내국인 각세별/구별),,2823,2746,2452,2494,2674,2395,2355
동작구,15세,남자,주민등록인구(내국인 각세별/구별),,1457,1436,1245,1263,1444,1256,1185
동작구,15세,여자,주민등록인구(내국인 각세별/구별),,1366,1310,1207,1231,1230,1139,1170
동작구,16세,합계,주민등록인구(내국인 각세별/구별),,2949,2836,2775,2513,2530,2690,2408
동작구,16세,남자,주민등록인구(내국인 각세별/구별),,1508,1452,1448,1264,1259,1432,1244
동작구,16세,여자,주민등록인구(내국인 각세별/구별),,1441,1384,1327,1249,1271,1258,1164
동작구,17세,합계,주민등록인구(내국인 각세별/구별),,3268,2958,2843,2821,2503,2517,2689
동작구,17세,남자,주민등록인구(내국인 각세별/구별),,1666,1517,1448,1475,1266,1263,1439
동작구,17세,여자,주민등록인구(내국인 각세별/구별),,1602,1441,1395,1346,1237,1254,1250
동작구,18세,합계,주민등록인구(내국인 각세별/구별),,3787,3339,2970,2902,2860,2553,2558
동작구,18세,남자,주민등록인구(내국인 각세별/구별),,1962,1697,1528,1458,1485,1267,1279
동작구,18세,여자,주민등록인구(내국인 각세별/구별),,1825,1642,1442,1444,1375,1286,1279
동작구,19세,합계,주민등록인구(내국인 각세별/구별),,4061,4306,3670,3289,3425,3367,3015
동작구,19세,남자,주민등록인구(내국인 각세별/구별),,2049,2177,1862,1646,1710,1709,1440
동작구,19세,여자,주민등록인구(내국인 각세별/구별),,2012,2129,1808,1643,1715,1658,1575
동작구,20세,합계,주민등록인구(내국인 각세별/구별),,4752,4435,4506,3951,3719,3821,3784
동작구,20세,남자,주민등록인구(내국인 각세별/구별),,2334,2113,2194,1875,1761,1791,1816
동작구,20세,여자,주민등록인구(내국인 각세별/구별),,2418,2322,2312,2076,1958,2030,1968
동작구,21세,합계,주민등록인구(내국인 각세별/구별),,4964,5015,4690,4745,4313,4024,4045
동작구,21세,남자,주민등록인구(내국인 각세별/구별),,2331,2320,2138,2194,1965,1828,1841
동작구,21세,여자,주민등록인구(내국인 각세별/구별),,2633,2695,2552,2551,2348,2196,2204
동작구,22세,합계,주민등록인구(내국인 각세별/구별),,5592,5509,5442,5141,5357,4942,4514
동작구,22세,남자,주민등록인구(내국인 각세별/구별),,2689,2598,2502,2413,2519,2341,2107
동작구,22세,여자,주민등록인구(내국인 각세별/구별),,2903,2911,2940,2728,2838,2601,2407
동작구,23세,합계,주민등록인구(내국인 각세별/구별),,6340,6274,6131,6130,5995,6242,5696
동작구,23세,남자,주민등록인구(내국인 각세별/구별),,3066,2966,2852,2859,2779,2917,2696
동작구,23세,여자,주민등록인구(내국인 각세별/구별),,3274,3308,3279,3271,3216,3325,3000
동작구,24세,합계,주민등록인구(내국인 각세별/구별),,7013,6955,6834,6703,6758,6502,6718
동작구,24세,남자,주민등록인구(내국인 각세별/구별),,3434,3355,3237,3083,3166,3059,3091
동작구,24세,여자,주민등록인구(내국인 각세별/구별),,3579,3600,3597,3620,3592,3443,3627
동작구,25세,합계,주민등록인구(내국인 각세별/구별),,7321,7548,7396,7255,7328,7187,6956
동작구,25세,남자,주민등록인구(내국인 각세별/구별),,3615,3697,3561,3472,3389,3478,3307
동작구,25세,여자,주민등록인구(내국인 각세별/구별),,3706,3851,3835,3783,3939,3709,3649
동작구,26세,합계,주민등록인구(내국인 각세별/구별),,7648,7743,7877,7487,7693,7622,7455
동작구,26세,남자,주민등록인구(내국인 각세별/구별),,3835,3796,3878,3692,3718,3598,3660
동작구,26세,여자,주민등록인구(내국인 각세별/구별),,3813,3947,3999,3795,3975,4024,3795
동작구,27세,합계,주민등록인구(내국인 각세별/구별),,7792,7976,7883,7948,7673,7870,7597
동작구,27세,남자,주민등록인구(내국인 각세별/구별),,3887,4033,3843,4013,3829,3837,3617
동작구,27세,여자,주민등록인구(내국인 각세별/구별),,3905,3943,4040,3935,3844,4033,3980
동작구,28세,합계,주민등록인구(내국인 각세별/구별),,7070,7850,7958,7760,7825,7730,7740
동작구,28세,남자,주민등록인구(내국인 각세별/구별),,3605,3932,3997,3800,4034,3918,3799
동작구,28세,여자,주민등록인구(내국인 각세별/구별),,3465,3918,3961,3960,3791,3812,3941
동작구,29세,합계,주민등록인구(내국인 각세별/구별),,6843,7077,7828,7762,7540,7785,7605
동작구,29세,남자,주민등록인구(내국인 각세별/구별),,3423,3585,3922,3907,3720,4015,3875
동작구,29세,여자,주민등록인구(내국인 각세별/구별),,3420,3492,3906,3855,3820,3770,3730
동작구,30세,합계,주민등록인구(내국인 각세별/구별),,6777,6804,6811,7465,7511,7317,7579
동작구,30세,남자,주민등록인구(내국인 각세별/구별),,3461,3416,3419,3736,3799,3681,3926
동작구,30세,여자,주민등록인구(내국인 각세별/구별),,3316,3388,3392,3729,3712,3636,3653
동작구,31세,합계,주민등록인구(내국인 각세별/구별),,6477,6682,6651,6571,7125,7329,7160
동작구,31세,남자,주민등록인구(내국인 각세별/구별),,3262,3452,3319,3374,3625,3750,3636
동작구,31세,여자,주민등록인구(내국인 각세별/구별),,3215,3230,3332,3197,3500,3579,3524
동작구,32세,합계,주민등록인구(내국인 각세별/구별),,6305,6321,6440,6293,6261,6896,7139
동작구,32세,남자,주민등록인구(내국인 각세별/구별),,3160,3198,3332,3162,3227,3514,3680
동작구,32세,여자,주민등록인구(내국인 각세별/구별),,3145,3123,3108,3131,3034,3382,3459
동작구,33세,합계,주민등록인구(내국인 각세별/구별),,6373,6101,6116,6096,5986,6089,6746
동작구,33세,남자,주민등록인구(내국인 각세별/구별),,3180,3067,3088,3123,3029,3131,3413
동작구,33세,여자,주민등록인구(내국인 각세별/구별),,3193,3034,3028,2973,2957,2958,3333
동작구,34세,합계,주민등록인구(내국인 각세별/구별),,6073,6148,5771,5806,5823,5772,5870
동작구,34세,남자,주민등록인구(내국인 각세별/구별),,3028,3104,2920,2892,2998,2920,3017
동작구,34세,여자,주민등록인구(내국인 각세별/구별),,3045,3044,2851,2914,2825,2852,2853
동작구,35세,합계,주민등록인구(내국인 각세별/구별),,6770,5913,5832,5462,5437,5652,5635
동작구,35세,남자,주민등록인구(내국인 각세별/구별),,3404,2974,2967,2751,2704,2924,2857
동작구,35세,여자,주민등록인구(내국인 각세별/구별),,3366,2939,2865,2711,2733,2728,2778
동작구,36세,합계,주민등록인구(내국인 각세별/구별),,6881,6453,5656,5646,5270,5304,5480
동작구,36세,남자,주민등록인구(내국인 각세별/구별),,3458,3219,2851,2890,2647,2637,2858
동작구,36세,여자,주민등록인구(내국인 각세별/구별),,3423,3234,2805,2756,2623,2667,2622
동작구,37세,합계,주민등록인구(내국인 각세별/구별),,6794,6640,6189,5439,5415,5143,5120
동작구,37세,남자,주민등록인구(내국인 각세별/구별),,3488,3354,3098,2739,2761,2559,2559
동작구,37세,여자,주민등록인구(내국인 각세별/구별),,3306,3286,3091,2700,2654,2584,2561
동작구,38세,합계,주민등록인구(내국인 각세별/구별),,6807,6545,6362,5909,5298,5241,4963
동작구,38세,남자,주민등록인구(내국인 각세별/구별),,3417,3348,3219,2974,2662,2712,2441
동작구,38세,여자,주민등록인구(내국인 각세별/구별),,3390,3197,3143,2935,2636,2529,2522
동작구,39세,합계,주민등록인구(내국인 각세별/구별),,6685,6554,6268,6139,5730,5123,5109
동작구,39세,남자,주민등록인구(내국인 각세별/구별),,3364,3309,3209,3102,2871,2578,2653
동작구,39세,여자,주민등록인구(내국인 각세별/구별),,3321,3245,3059,3037,2859,2545,2456
동작구,40세,합계,주민등록인구(내국인 각세별/구별),,5574,6445,6245,6045,5958,5545,4980
동작구,40세,남자,주민등록인구(내국인 각세별/구별),,2794,3227,3178,3107,3002,2778,2543
동작구,40세,여자,주민등록인구(내국인 각세별/구별),,2780,3218,3067,2938,2956,2767,2437
동작구,41세,합계,주민등록인구(내국인 각세별/구별),,5926,5433,6193,6083,5908,5776,5319
동작구,41세,남자,주민등록인구(내국인 각세별/구별),,2838,2770,3075,3091,3046,2887,2677
동작구,41세,여자,주민등록인구(내국인 각세별/구별),,3088,2663,3118,2992,2862,2889,2642
동작구,42세,합계,주민등록인구(내국인 각세별/구별),,5842,5771,5221,5976,5873,5802,5579
동작구,42세,남자,주민등록인구(내국인 각세별/구별),,3003,2803,2650,2970,2996,2977,2797
동작구,42세,여자,주민등록인구(내국인 각세별/구별),,2839,2968,2571,3006,2877,2825,2782
동작구,43세,합계,주민등록인구(내국인 각세별/구별),,5818,5706,5530,5052,5814,5695,5611
동작구,43세,남자,주민등록인구(내국인 각세별/구별),,2885,2935,2700,2538,2905,2884,2885
동작구,43세,여자,주민등록인구(내국인 각세별/구별),,2933,2771,2830,2514,2909,2811,2726
동작구,44세,합계,주민등록인구(내국인 각세별/구별),,6197,5695,5533,5411,4878,5660,5544
동작구,44세,남자,주민등록인구(내국인 각세별/구별),,3251,2824,2828,2649,2456,2833,2820
동작구,44세,여자,주민등록인구(내국인 각세별/구별),,2946,2871,2705,2762,2422,2827,2724
동작구,45세,합계,주민등록인구(내국인 각세별/구별),,6245,6100,5546,5404,5306,4785,5523
동작구,45세,남자,주민등록인구(내국인 각세별/구별),,3145,3186,2738,2747,2571,2399,2753
동작구,45세,여자,주민등록인구(내국인 각세별/구별),,3100,2914,2808,2657,2735,2386,2770
동작구,46세,합계,주민등록인구(내국인 각세별/구별),,6294,6141,5972,5410,5274,5195,4652
동작구,46세,남자,주민등록인구(내국인 각세별/구별),,3179,3048,3099,2663,2675,2522,2328
동작구,46세,여자,주민등록인구(내국인 각세별/구별),,3115,3093,2873,2747,2599,2673,2324
동작구,47세,합계,주민등록인구(내국인 각세별/구별),,6656,6207,5992,5822,5256,5237,5081
동작구,47세,남자,주민등록인구(내국인 각세별/구별),,3326,3117,2969,2982,2581,2638,2443
동작구,47세,여자,주민등록인구(내국인 각세별/구별),,3330,3090,3023,2840,2675,2599,2638
동작구,48세,합계,주민등록인구(내국인 각세별/구별),,6343,6625,6132,5925,5723,5241,5213
동작구,48세,남자,주민등록인구(내국인 각세별/구별),,3160,3291,3042,2936,2912,2533,2630
동작구,48세,여자,주민등록인구(내국인 각세별/구별),,3183,3334,3090,2989,2811,2708,2583
동작구,49세,합계,주민등록인구(내국인 각세별/구별),,6409,6361,6548,6079,5803,5685,5169
동작구,49세,남자,주민등록인구(내국인 각세별/구별),,3115,3145,3232,3003,2843,2893,2476
동작구,49세,여자,주민등록인구(내국인 각세별/구별),,3294,3216,3316,3076,2960,2792,2693
동작구,50세,합계,주민등록인구(내국인 각세별/구별),,6147,6417,6239,6476,5964,5802,5610
동작구,50세,남자,주민등록인구(내국인 각세별/구별),,2915,3137,3074,3195,2920,2819,2822
동작구,50세,여자,주민등록인구(내국인 각세별/구별),,3232,3280,3165,3281,3044,2983,2788
동작구,51세,합계,주민등록인구(내국인 각세별/구별),,5840,6156,6345,6153,6414,5945,5773
동작구,51세,남자,주민등록인구(내국인 각세별/구별),,2714,2943,3063,3016,3188,2899,2801
동작구,51세,여자,주민등록인구(내국인 각세별/구별),,3126,3213,3282,3137,3226,3046,2972
동작구,52세,합계,주민등록인구(내국인 각세별/구별),,5348,5815,6143,6306,6104,6343,5955
동작구,52세,남자,주민등록인구(내국인 각세별/구별),,2692,2703,2933,3061,2996,3148,2887
동작구,52세,여자,주민등록인구(내국인 각세별/구별),,2656,3112,3210,3245,3108,3195,3068
동작구,53세,합계,주민등록인구(내국인 각세별/구별),,5649,5309,5776,6093,6177,6094,6291
동작구,53세,남자,주민등록인구(내국인 각세별/구별),,2706,2660,2683,2923,3000,2988,3118
동작구,53세,여자,주민등록인구(내국인 각세별/구별),,2943,2649,3093,3170,3177,3106,3173
동작구,54세,합계,주민등록인구(내국인 각세별/구별),,5914,5660,5199,5753,5948,6145,6100
동작구,54세,남자,주민등록인구(내국인 각세별/구별),,2833,2684,2591,2684,2849,2992,2965
동작구,54세,여자,주민등록인구(내국인 각세별/구별),,3081,2976,2608,3069,3099,3153,3135
동작구,55세,합계,주민등록인구(내국인 각세별/구별),,5535,5858,5580,5158,5592,5917,6091
동작구,55세,남자,주민등록인구(내국인 각세별/구별),,2660,2784,2652,2572,2600,2846,2980
동작구,55세,여자,주민등록인구(내국인 각세별/구별),,2875,3074,2928,2586,2992,3071,3111
동작구,56세,합계,주민등록인구(내국인 각세별/구별),,6024,5524,5785,5484,5067,5494,5828
동작구,56세,남자,주민등록인구(내국인 각세별/구별),,2918,2673,2759,2600,2526,2572,2819
동작구,56세,여자,주민등록인구(내국인 각세별/구별),,3106,2851,3026,2884,2541,2922,3009
동작구,57세,합계,주민등록인구(내국인 각세별/구별),,6257,5937,5424,5672,5265,5005,5438
동작구,57세,남자,주민등록인구(내국인 각세별/구별),,2936,2882,2623,2713,2491,2492,2549
동작구,57세,여자,주민등록인구(내국인 각세별/구별),,3321,3055,2801,2959,2774,2513,2889
동작구,58세,합계,주민등록인구(내국인 각세별/구별),,6510,6182,5835,5292,5501,5196,4899
동작구,58세,남자,주민등록인구(내국인 각세별/구별),,3017,2879,2819,2566,2652,2480,2471
동작구,58세,여자,주민등록인구(내국인 각세별/구별),,3493,3303,3016,2726,2849,2716,2428
동작구,59세,합계,주민등록인구(내국인 각세별/구별),,6067,6400,6017,5686,5154,5370,5117
동작구,59세,남자,주민등록인구(내국인 각세별/구별),,2873,2984,2783,2729,2486,2568,2442
동작구,59세,여자,주민등록인구(내국인 각세별/구별),,3194,3416,3234,2957,2668,2802,2675
동작구,60세,합계,주민등록인구(내국인 각세별/구별),,5724,5995,6284,5827,5480,5083,5246
동작구,60세,남자,주민등록인구(내국인 각세별/구별),,2598,2830,2919,2691,2634,2448,2496
동작구,60세,여자,주민등록인구(내국인 각세별/구별),,3126,3165,3365,3136,2846,2635,2750
동작구,61세,합계,주민등록인구(내국인 각세별/구별),,5720,5581,5849,6081,5637,5397,4946
동작구,61세,남자,주민등록인구(내국인 각세별/구별),,2721,2527,2773,2830,2586,2595,2355
동작구,61세,여자,주민등록인구(내국인 각세별/구별),,2999,3054,3076,3251,3051,2802,2591
동작구,62세,합계,주민등록인구(내국인 각세별/구별),,5114,5609,5456,5650,5870,5505,5301
동작구,62세,남자,주민등록인구(내국인 각세별/구별),,2368,2656,2445,2674,2723,2517,2551
동작구,62세,여자,주민등록인구(내국인 각세별/구별),,2746,2953,3011,2976,3147,2988,2750
동작구,63세,합계,주민등록인구(내국인 각세별/구별),,5492,5043,5460,5364,5478,5753,5379
동작구,63세,남자,주민등록인구(내국인 각세별/구별),,2566,2325,2576,2396,2570,2671,2461
동작구,63세,여자,주민등록인구(내국인 각세별/구별),,2926,2718,2884,2968,2908,3082,2918
동작구,64세,합계,주민등록인구(내국인 각세별/구별),,4673,5409,4962,5294,5195,5354,5645
